married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
false,white,approve,1,75,38,2,0,False,2513,130.0,78.5,2,1,False,3,male
false,white,approve,1,103,51,1,0,False,4354,114.0,17.1,2,2,False,2,male
false,white,approve,1,142,58,1,0,False,2407,217.0,19.0,2,1,False,2,male
false,black,approve,1,98,60,1,1,False,2430,130.0,54.8,1,1,False,2,
true,white,approve,1,173,98,1,1,False,4000,188.0,24.0,2,1,False,2,female
false,white,approve,1,112,42,1,1,False,3541,174.0,94.0,3,5,False,2,female
false,white,approve,1,162,90,1,0,False,3975,180.0,65.0,2,1,False,2,male
true,white,approve,1,150,131,1,3,False,10166,415.0,443.0,2,3,False,2,male
true,hispan,approve,1,135,42,3,0,False,4483,150.0,18.2,2,1,False,3,male
true,white,approve,1,150,75,1,2,False,4521,230.0,15.0,1,1,False,1,male
false,black,approve,1,168,56,1,0,False,2679,179.0,12.0,2,1,False,2,male
true,white,approve,1,117,54,1,2,False,3300,175.0,25.0,1,1,False,2,male
true,white,reject,2,155,120,2,1,True,10000,180.0,30.0,3,2,False,3,male
true,white,approve,1,115,55,1,0,False,2400,144.0,36.0,2,1,False,1,male
false,black,approve,1,83,35,1,0,False,2917,83.0,0.76,2,1,False,1,female
true,white,approve,1,124,54,1,3,False,4342,155.0,41.0,2,1,False,2,male
true,white,approve,1,140,62,1,2,False,3601,220.0,100.0,1,1,False,2,male
false,white,approve,1,132,74,1,0,False,3166,165.0,8.0,1,1,False,2,female
true,white,approve,1,235,110,1,2,False,9167,650.0,55.0,1,1,True,2,male
true,white,approve,1,135,157,1,0,False,13083,192.0,339.0,2,2,False,2,male
true,black,approve,1,248,141,1,1,False,8724,310.0,51.0,2,6,False,2,male
true,white,approve,1,336,143,1,2,False,7874,420.0,81.0,2,2,False,2,male
false,white,approve,1,112,39,3,0,False,3209,140.0,135.0,2,2,False,1,female
true,white,approve,1,155,71,1,2,False,5908,287.0,64.0,1,1,False,2,male
true,white,approve,1,132,51,1,1,False,4333,165.0,84.52,2,1,False,2,female
true,white,approve,1,239,72,1,0,True,2732,260.0,63.0,2,2,False,1,male
false,white,reject,1,96,48,1,0,False,4083,120.0,52.0,2,2,False,1,male
true,white,approve,1,300,180,1,7,False,15000,430.0,273.0,2,1,False,1,male
true,white,approve,1,137,56,1,0,False,2600,152.0,27.0,2,5,False,2,female
true,white,approve,1,376,211,1,1,True,8666,470.0,445.9,1,6,False,2,male
false,white,approve,1,130,59,1,0,False,4917,130.0,9.6,4,2,True,1,male
true,black,reject,1,180,77,1,2,False,3785,240.0,102.0,1,5,False,2,male
true,black,approve,1,128,56,1,3,False,2654,142.0,22.0,1,5,False,2,male
true,hispan,approve,1,65,24,1,2,False,2750,165.0,108.8,2,2,False,2,
true,white,approve,1,102,49,1,3,False,4072,170.0,4.0,1,1,False,2,male
true,white,approve,1,113,48,1,0,False,1970,146.0,53.0,2,1,False,2,male
true,black,approve,1,144,72,1,1,False,4788,175.0,24.0,2,1,False,2,male
false,white,approve,1,204,77,2,0,False,7376,260.0,19.0,1,3,False,3,female
true,black,approve,1,113,51,1,0,False,4241,125.0,29.0,2,1,False,2,female
true,white,approve,1,412,153,1,1,False,10000,515.0,124.0,2,1,False,2,male
false,white,approve,1,179,78,3,0,False,3584,223.0,68.0,2,5,False,3,female
true,white,approve,1,130,108,1,0,False,5917,261.0,104.0,1,1,False,2,male
true,white,approve,1,138,57,1,0,False,4471,146.0,20.0,2,1,True,2,male
true,white,approve,1,130,86,1,0,False,4750,163.0,192.0,2,1,False,1,male
true,white,approve,1,184,96,1,0,True,5818,245.0,39.0,2,5,True,1,male
false,black,approve,1,116,71,1,0,True,5833,144.0,33.0,3,2,False,2,male
true,white,approve,1,203,101,1,0,False,6158,226.0,26.0,3,5,False,2,male
true,white,approve,1,200,107,1,0,True,7250,250.0,74.0,1,5,False,2,male
true,white,reject,1,110,29,1,0,False,4333,180.0,85.0,1,2,False,2,female
false,white,approve,1,67,30,1,0,False,2500,74.0,19.8,2,1,False,2,female
false,black,approve,1,145,54,1,0,False,2170,150.0,50.0,2,2,False,2,female
true,white,approve,1,137,122,1,2,False,3250,195.0,14.0,1,1,False,2,male
true,white,approve,1,114,48,1,1,False,4796,119.5,9.0,2,1,True,2,male
false,white,approve,1,119,65,2,0,False,5389,132.0,27.0,2,1,False,1,female
true,white,approve,1,126,182,2,0,False,10833,168.0,62.0,1,2,False,3,male
true,white,approve,1,132,60,1,0,False,2362,146.5,27.7,2,2,False,2,
false,white,approve,1,185,110,1,0,False,9167,275.0,25.0,2,6,False,1,female
true,white,approve,1,152,100,1,2,False,7215,250.0,24.6,1,3,False,2,male
true,black,reject,1,115,43,2,0,False,2000,144.0,5.0,2,1,False,3,male
false,white,approve,1,117,69,1,1,False,4384,130.0,32.0,2,1,False,2,male
false,white,approve,1,98,35,1,0,False,2935,146.0,30.0,2,1,False,2,male
true,white,reject,1,104,32,1,2,False,2540,130.0,31.0,2,6,True,2,male
false,black,approve,1,71,34,1,0,False,2833,79.0,16.0,2,6,False,1,male
true,white,approve,1,490,796,1,0,False,63337,1535.0,1600.0,2,5,False,2,male
true,white,approve,1,88,40,1,0,True,1900,110.0,24.0,2,1,False,1,male
true,white,approve,1,182,139,1,1,True,9833,282.0,121.0,2,1,False,2,male
false,white,approve,1,114,52,1,0,False,1699,124.0,9.0,2,1,False,2,male
true,white,approve,1,108,104,1,0,True,8706,156.0,89.0,1,3,False,2,male
true,white,approve,1,70,110,1,1,True,5503,90.0,172.0,1,1,False,1,male
true,white,approve,1,90,41,1,3,False,2855,101.0,17.0,2,1,False,2,male
true,white,approve,1,160,79,1,2,False,6650,310.0,108.0,1,2,False,2,male
true,white,approve,1,130,55,1,1,False,2493,156.0,33.0,1,2,False,2,male
true,white,approve,1,160,71,1,1,True,5250,256.0,122.0,4,1,False,3,male
true,white,approve,1,100,58,1,0,False,3016,125.0,31.4,2,1,False,2,male
true,white,approve,1,176,85,4,2,True,2500,220.0,46.0,2,1,False,3,male
false,hispan,reject,1,161,22,3,3,False,1830,99.0,3.2039999999999997,2,4,False,3,female
false,white,approve,1,71,49,1,0,False,4160,116.5,81.63,2,1,False,1,female
true,black,reject,1,173,52,2,3,False,2647,185.0,11.0,2,1,False,3,male
false,white,reject,1,46,28,1,0,False,2378,61.0,9.0,1,2,False,1,female
true,white,approve,1,108,66,1,0,False,3159,138.0,38.0,2,2,False,2,female
false,hispan,approve,1,78,666,1,0,False,1937,86.0,10.0,2,1,False,1,female
true,white,approve,1,158,69,3,1,False,4554,210.0,42.0,2,6,True,3,male
false,white,approve,1,90,45,1,0,False,3750,123.0,16.0,2,5,False,1,female
true,white,approve,1,140,82,1,2,True,6862,175.0,53.0,2,1,False,2,male
false,white,approve,1,45,21,1,0,False,1776,51.0,7.0,2,4,False,1,male
true,white,approve,1,123,60,1,0,False,2613,137.0,23.0,2,6,False,2,male
true,white,approve,1,187,144,1,0,False,7500,235.0,45.58,2,1,False,2,male
true,white,approve,1,187,91,1,1,False,4960,288.0,53.0,1,1,False,2,male
true,white,approve,1,74,38,1,3,False,3173,78.0,40.0,2,1,False,2,male
false,white,approve,1,177,89,1,0,False,2438,197.0,116.0,2,1,False,2,male
true,white,approve,1,125,71,1,2,False,2583,226.0,132.0,2,1,False,2,male
true,white,approve,1,160,59,1,0,False,2499,188.0,50.0,1,2,False,2,male
true,black,reject,1,152,43,3,1,False,3523,160.0,44.0,2,5,False,3,male
true,white,approve,1,126,48,1,2,False,3083,241.0,28.0,1,1,False,2,male
true,white,approve,1,280,167,1,1,True,13916,350.0,106.0,3,1,False,2,male
false,white,approve,1,88,21,1,0,True,10000,109.9,67.1,2,1,False,1,male
true,white,approve,1,121,51,1,2,False,4330,134.0,17.0,2,1,False,2,male
true,black,approve,1,240,105,1,2,False,5434,300.0,24.61,1,3,False,2,male
true,white,approve,1,105,47,1,2,False,1776,230.0,12.3,3,1,False,2,male
true,white,approve,1,259,131,1,0,False,6333,288.0,31.0,2,2,False,2,male
true,white,approve,1,187,107,1,0,False,2625,218.0,29.0,2,2,False,2,male
true,white,approve,1,228,101,1,0,False,9083,285.0,159.8,1,1,False,2,male
false,white,approve,1,308,158,1,0,False,8750,385.0,527.0,1,1,False,2,male
true,white,approve,1,95,57,1,3,False,2666,190.0,3.3,1,5,False,2,male
true,white,reject,1,105,67,1,0,True,5500,151.0,3.0,1,3,False,1,female
true,white,approve,1,130,33,1,0,False,2423,175.0,72.0,2,2,False,1,female
false,white,approve,1,116,46,1,0,False,3813,129.0,26.0,2,1,False,1,female
false,white,approve,1,64,49,1,0,False,4003,79.0,55.0,2,1,False,1,male
true,white,approve,1,94,56,1,0,False,3699,195.0,37.0,1,2,False,2,male
false,white,approve,1,85,100,1,0,False,2707,120.0,165.0,2,1,False,1,female
true,white,approve,1,146,50,1,1,False,3074,160.0,36.0,2,1,False,2,male
true,white,approve,1,165,138,1,2,False,8333,316.5,100.2,1,1,False,2,male
false,white,approve,1,180,84,2,0,False,3335,225.0,54.0,2,1,False,3,male
true,hispan,reject,1,67,72,1,1,False,3875,96.0,38.0,2,1,False,1,male
false,white,approve,1,80,53,1,0,False,4213,125.0,107.0,2,1,False,2,female
true,white,approve,1,228,123,2,2,False,4532,285.0,209.0,2,1,False,3,male
true,hispan,approve,1,98,50,1,1,False,2264,163.0,95.0,2,2,False,2,female
true,white,approve,1,180,77,1,3,False,5463,275.0,18.0,1,2,False,2,male
true,hispan,approve,1,270,116,1,2,False,7965,360.0,168.3,1,1,False,2,male
true,white,approve,1,288,105,1,0,False,6750,320.0,241.0,1,3,False,2,male
true,white,reject,1,100,56,1,0,False,3000,112.0,13.0,2,5,False,1,male
true,white,approve,1,132,73,1,1,False,3321,132.0,3.35,2,1,False,2,male
true,white,approve,1,200,101,1,3,False,5167,250.0,27.0,1,5,False,2,male
false,white,approve,1,81,58,1,1,False,4723,101.0,10.0,1,6,False,2,female
true,white,approve,1,170,70,1,1,False,5678,255.0,37.0,1,1,False,2,male
false,white,approve,1,61,41,1,0,False,3445,68.0,4.0,2,1,False,1,female
false,white,approve,1,61,37,1,0,False,3056,76.0,44.0,2,5,False,1,female
false,white,approve,1,100,43,1,1,False,2038,138.0,106.0,1,2,False,2,male
true,hispan,approve,1,125,67,1,3,False,3500,156.0,38.0,2,1,False,2,male
false,white,approve,1,55,27,1,0,False,2362,172.0,85.2,2,1,False,2,female
false,white,reject,1,200,93,2,0,False,5333,250.0,28.0,2,6,True,3,male
true,black,approve,1,272,95,1,2,True,8420,340.0,18.0,1,1,False,2,male
true,white,approve,1,236,104,1,2,False,5000,295.0,16.5,1,1,False,2,male
true,white,approve,1,153,70,1,1,False,4333,175.0,21.0,2,1,False,2,female
true,white,approve,1,150,65,1,4,True,5384,189.0,79.0,1,1,False,2,male
true,black,approve,1,137,59,1,2,False,2232,152.0,46.0,1,1,False,2,male
true,white,approve,1,100,65,1,0,False,3250,125.0,8.0,2,1,False,2,male
true,white,approve,1,130,85,1,0,False,4750,185.5,89.9,1,1,False,2,male
false,white,approve,1,150,72,1,0,False,5708,230.0,169.0,2,1,False,2,male
true,white,approve,1,257,84,1,2,False,4708,285.0,17.0,1,2,True,2,male
true,white,approve,1,95,72,1,0,False,3013,109.0,29.0,2,4,False,1,male
true,white,approve,1,130,81,1,0,False,4405,130.0,2.57,2,1,False,1,male
false,white,approve,1,141,82,1,0,True,6822,176.0,61.0,1,2,False,1,male
false,white,approve,1,133,74,3,0,False,6216,167.0,73.0,2,1,False,3,male
true,white,approve,1,160,52,1,1,False,4315,209.0,19.0,1,1,False,2,male
true,white,approve,1,118,44,2,0,False,3754,124.0,3.0,1,6,True,3,male
true,white,approve,1,150,49,2,0,False,2914,275.0,139.0,2,5,False,2,male
true,white,approve,1,138,54,1,0,False,1986,172.0,109.0,2,1,False,2,male
true,white,approve,1,118,62,1,0,False,2747,167.9,15.5,2,2,False,2,male
false,white,approve,1,96,30,1,0,False,2500,129.0,34.0,2,1,False,1,male
false,white,reject,1,124,56,1,0,False,5124,165.0,55.0,3,6,False,1,male
false,white,approve,1,100,68,1,0,False,3550,170.0,4.9,2,3,False,2,female
true,white,approve,1,175,55,1,1,False,6325,278.0,130.3,1,1,False,2,male
true,white,reject,1,570,300,1,0,False,19730,765.0,669.0,1,6,True,3,male
true,hispan,approve,1,212,84,1,0,False,7830,235.0,71.0,1,6,False,2,male
true,hispan,approve,1,99,44,2,0,False,4014,110.0,13.8,2,4,False,3,male
false,white,approve,2,55,189,1,0,True,15759,55.0,171.0,1,1,False,1,female
true,hispan,approve,1,212,80,1,1,True,3507,265.0,49.7,2,1,True,2,male
true,white,approve,1,95,98,1,0,False,4566,118.0,10.0,1,1,False,1,male
true,white,approve,1,155,63,1,2,False,5185,193.0,47.0,2,1,False,2,male
false,white,approve,1,120,54,1,0,False,4472,168.25,15.0,2,2,False,2,male
true,white,approve,1,110,41,1,3,False,2264,160.0,10.0,2,1,False,2,male
false,white,approve,1,70,43,1,0,False,3544,88.0,24.0,2,1,False,2,female
true,white,approve,1,380,188,1,2,True,9323,484.0,93.0,1,1,False,2,male
true,black,approve,1,230,234,1,3,True,17500,287.0,161.0,1,3,True,1,male
true,white,approve,1,79,62,1,0,False,2639,104.9,54.3,2,6,False,1,male
true,white,approve,2,145,57,1,0,False,2333,245.0,118.0,1,1,False,2,male
false,white,reject,1,111,56,1,1,False,3062,124.0,22.0,2,5,False,2,male
false,white,approve,1,102,67,1,0,False,2875,107.0,18.0,2,1,False,1,female
false,white,approve,1,155,41,1,0,False,1767,124.0,142.0,2,1,False,1,female
true,white,approve,1,125,71,1,1,False,3747,193.0,78.0,1,1,False,2,male
false,white,approve,1,110,51,1,0,False,2764,137.0,155.0,2,1,False,2,female
true,white,approve,1,75,65,1,2,False,3817,97.5,57.1,2,1,False,1,male
true,white,approve,1,120,666,1,0,False,4817,162.0,783.0,2,1,False,2,male
true,white,approve,1,108,52,1,0,False,2166,113.0,9.0,2,1,False,1,male
true,white,approve,1,77,120,1,0,False,9000,378.0,51.0,1,1,False,2,male
true,white,approve,1,153,61,1,0,False,3208,239.0,0.0,2,1,False,2,male
false,white,approve,1,60,67,1,0,False,10000,160.0,141.0,1,1,False,1,female
false,white,approve,1,119,63,1,0,False,2084,125.0,52.0,1,1,False,1,female
true,white,approve,1,200,153,1,2,True,12700,295.0,102.8,2,1,False,2,male
false,white,approve,1,110,35,1,0,False,2940,152.0,55.0,2,1,False,2,male
true,white,approve,1,130,276,1,5,False,8750,173.0,488.0,1,2,False,2,male
true,white,approve,1,171,87,1,0,True,4005,189.9,3.9,2,1,False,2,male
false,white,approve,1,171,86,1,0,False,7091,213.0,55.0,2,1,False,1,male
false,white,approve,1,168,50,3,0,True,4170,210.0,24.0,1,1,False,3,male
true,white,approve,1,130,51,1,0,False,4310,230.0,65.0,1,1,False,2,male
false,white,approve,1,71,37,1,0,False,3069,89.0,38.0,2,1,True,1,male
true,white,approve,1,130,65,1,2,False,5391,203.0,68.0,1,3,False,2,male
true,white,approve,1,128,70,1,0,False,3333,160.0,80.0,2,3,False,2,male
true,white,approve,1,115,54,1,0,False,2610,115.0,1000000.0,2,1,False,2,male
true,white,approve,1,79,39,1,2,False,3249,195.0,138.5,2,6,False,2,male
false,white,approve,1,296,120,1,0,False,5941,370.0,84.0,1,1,False,2,male
true,white,approve,1,132,28,1,0,False,5849,132.0,8.0,1,1,False,2,male
false,white,approve,1,156,72,1,0,False,6000,195.0,17.0,1,2,False,1,female
true,white,approve,1,50,29,1,2,False,2165,180.0,40.0,2,1,False,2,male
true,white,approve,1,146,66,1,2,False,3571,225.0,12.0,1,1,False,2,male
false,white,approve,1,128,86,1,0,True,7167,170.0,108.0,2,2,False,2,male
false,white,approve,1,58,30,1,0,False,2534,98.0,68.0,2,1,False,1,female
true,white,reject,1,100,55,1,2,False,4566,125.0,42.0,2,1,False,2,male
false,white,approve,1,113,44,1,1,False,3667,113.0,235.0,2,1,False,2,male
true,white,approve,1,105,39,1,0,False,3282,115.0,1000000.0,1,2,False,2,male
false,white,approve,1,132,45,1,0,False,2346,144.0,24.55,2,1,False,2,male
true,white,approve,1,149,68,1,0,False,3500,157.0,25.1,2,1,False,2,male
true,white,approve,1,338,136,1,0,False,11300,488.0,23.0,1,2,False,2,male
false,white,approve,1,60,38,2,2,False,3144,150.0,228.0,2,1,False,1,female
true,white,reject,1,86,74,1,0,False,3010,108.0,38.0,1,6,False,1,male
true,white,approve,1,136,57,1,0,False,2333,170.0,64.0,2,5,False,2,male
true,hispan,approve,1,80,35,1,2,False,2896,100.0,28.0,2,1,False,2,male
true,white,approve,1,244,115,1,3,False,9600,305.0,181.0,2,1,False,2,male
true,white,approve,1,204,59,1,2,False,4350,279.0,19.0,2,1,False,2,male
false,white,approve,1,110,78,1,0,False,2333,158.0,69.0,2,1,False,2,male
true,white,approve,1,155,80,1,1,False,3883,204.0,29.0,1,1,False,2,male
true,white,approve,2,125,54,3,0,False,5488,178.0,39.0,1,1,False,3,male
false,white,approve,1,72,34,1,1,False,2873,90.0,5.4,2,1,False,1,female
false,white,approve,1,142,61,1,0,False,7254,178.0,23.0,2,1,False,1,female
false,white,reject,1,152,61,1,1,False,5062,190.0,40.0,2,1,False,2,female
false,black,approve,1,90,35,1,0,False,2881,100.0,3.0,2,3,False,1,female
false,white,approve,1,185,146,1,3,False,9167,330.0,106.8,1,2,False,2,male
false,white,reject,1,187,666,1,2,True,5184,260.0,83.0,2,5,False,2,female
false,black,approve,1,74,31,1,0,False,2545,84.0,26.0,1,6,True,1,female
false,white,approve,1,148,64,1,0,False,4982,162.0,11.0,2,1,False,2,male
false,white,approve,1,119,57,1,0,False,2250,162.0,68.0,2,4,False,2,male
true,white,approve,1,85,48,1,0,False,2667,90.0,109.0,2,1,False,1,male
false,black,approve,1,82,41,2,0,False,3343,91.0,48.0,1,1,False,3,male
true,white,approve,1,275,115,1,4,False,9504,405.0,150.0,2,3,False,2,male
true,white,approve,1,120,72,1,0,False,2583,150.0,46.0,2,1,False,2,male
true,white,approve,1,102,51,1,0,False,2553,142.0,9.0,1,1,False,2,male
true,black,approve,1,113,43,1,2,False,1993,125.0,23.0,2,1,False,1,male
true,white,approve,1,113,54,1,2,False,3100,125.0,21.0,2,1,False,1,male
true,white,approve,1,126,39,1,1,False,3000,142.0,20.0,2,1,False,2,male
false,white,approve,1,187,179,1,0,False,8961,367.5,316.0,1,3,False,1,male
true,white,approve,1,108,49,1,1,False,2708,120.0,20.0,2,1,False,2,male
true,white,approve,1,100,87,1,1,False,3436,125.0,35.0,1,2,False,1,male
false,white,approve,1,75,43,1,0,False,3600,135.0,116.0,2,1,False,1,male
true,white,approve,1,135,48,1,2,False,3276,180.0,37.0,2,6,True,2,male
false,white,approve,1,100,95,1,2,False,7948,147.5,57.88,1,1,False,1,male
true,white,approve,1,190,74,1,1,True,6700,270.0,21.0,1,1,False,2,male
true,white,approve,1,138,54,1,2,False,4526,172.5,67.2,2,1,False,2,male
true,white,approve,1,115,71,1,0,False,3029,248.0,15.0,1,1,False,2,male
false,black,reject,1,71,38,1,0,False,3180,90.0,9.7,2,5,True,2,female
false,black,approve,3,120,65,1,0,False,5317,150.0,72.92,2,1,False,2,female
false,white,approve,1,130,60,1,0,False,2412,145.0,28.0,2,1,False,2,male
true,white,approve,1,146,73,2,3,True,6443,146.0,12.0,1,1,False,3,male
true,black,approve,1,95,54,1,0,False,3033,106.0,10.0,2,1,False,2,male
true,hispan,approve,1,63,25,1,4,False,2083,70.0,12.0,2,1,False,1,male
false,white,approve,1,126,40,1,0,False,4196,140.0,61.2,2,1,False,1,female
false,white,approve,1,109,67,1,0,False,3902,115.0,19.0,2,1,False,2,male
true,white,approve,1,104,36,1,1,False,2732,130.0,14.0,2,2,False,2,male
true,white,reject,1,125,62,2,3,False,5180,157.0,41.0,2,4,True,3,male
false,black,reject,1,103,36,1,0,False,1500,115.0,27.0,2,6,True,3,female
true,white,reject,1,45,79,1,2,False,2889,56.0,3.0,2,5,False,2,male
true,white,approve,1,122,60,1,0,False,2058,140.0,10.0,2,1,False,2,male
false,white,approve,1,110,101,1,0,False,8334,170.0,174.0,2,5,False,1,male
true,white,approve,1,94,51,1,0,True,2845,117.0,41.0,2,1,False,2,male
true,white,approve,1,231,110,1,1,False,9167,289.9,33.75,1,3,True,2,male
true,black,approve,1,131,57,1,0,True,5400,310.0,5.0,1,1,False,2,male
false,white,approve,1,130,29,2,0,False,14911,209.0,33.0,1,1,False,3,male
false,white,approve,1,80,38,1,0,False,3183,135.0,249.6,3,4,False,2,female
false,hispan,approve,1,65,36,1,0,False,2755,87.0,1.0,2,4,False,1,male
false,white,approve,1,103,277,1,0,False,2500,163.0,230.0,1,6,False,1,male
false,white,reject,1,138,95,1,0,True,2860,173.0,43.0,2,2,False,2,male
true,white,approve,1,160,666,1,3,False,9955,270.0,24.0,1,1,False,2,male
false,white,approve,1,53,24,1,0,False,1963,66.0,17.0,2,1,False,1,female
false,black,reject,1,194,89,3,0,True,7441,215.0,35.0,2,5,False,3,female
true,white,approve,1,128,71,1,2,False,3761,135.0,16.0,2,1,False,2,male
false,hispan,approve,1,112,61,1,0,False,3305,140.0,49.0,2,1,False,2,male
true,white,approve,1,141,44,2,0,False,1755,152.0,20.0,2,1,False,3,male
false,white,approve,1,115,55,1,0,False,4547,129.0,35.0,2,2,False,1,female
true,white,approve,1,28,33,1,0,False,1173,142.0,55.0,1,1,False,1,male
false,white,approve,1,124,48,1,0,False,3055,155.0,135.0,2,2,False,2,male
true,white,approve,1,115,54,1,0,False,2167,128.0,23.0,2,1,False,2,male
true,white,approve,1,198,93,1,0,False,4197,220.0,32.0,2,5,False,2,male
false,black,approve,1,92,92,1,1,False,7600,152.0,163.0,1,1,False,1,female
true,white,approve,1,104,48,1,0,False,2157,130.0,47.0,2,1,False,1,female
true,white,approve,1,188,90,1,0,False,7500,250.0,151.0,1,1,False,2,male
true,hispan,approve,1,135,64,1,3,False,4618,185.0,75.0,1,1,False,2,male
false,white,approve,1,66,27,1,0,False,2213,88.5,263.4,2,1,False,1,female
true,white,reject,1,152,100,1,1,False,8300,237.0,114.8,2,6,False,2,male
false,black,reject,1,176,48,1,0,False,2231,185.0,15.0,4,6,False,2,male
true,black,reject,1,360,972,1,3,False,81000,450.0,2020.0,4,6,True,2,male
false,white,approve,1,62,47,1,1,True,3867,88.0,31.0,1,2,False,1,female
true,white,approve,1,160,49,1,0,False,6256,500.0,4463.0,2,1,False,2,male
false,white,approve,1,81,40,3,0,False,3320,85.0,13.5,2,5,False,1,female
false,black,reject,1,117,92,1,0,False,2274,133.0,40.0,2,5,True,2,female
true,white,approve,1,97,65,1,0,False,5416,190.0,26.0,1,1,False,2,male
false,white,approve,1,126,74,1,0,False,3542,114.0,32.0,1,5,False,1,male
true,black,approve,1,220,163,1,0,False,10970,492.0,111.0,1,1,False,1,male
true,white,approve,1,102,252,1,2,False,6166,148.0,165.0,1,6,False,2,male
true,white,approve,1,107,43,1,2,False,2513,146.0,57.0,2,1,False,2,male
true,white,approve,1,426,160,1,2,False,13333,533.0,188.0,1,2,False,2,male
true,white,reject,1,218,73,1,0,False,6096,228.0,14.0,2,6,True,2,male
false,white,approve,1,66,52,1,0,False,4333,83.0,47.0,2,1,False,1,male
false,white,approve,1,25,31,1,2,True,2537,227.0,472.0,2,1,False,2,female
false,white,approve,1,75,46,1,1,False,2570,125.0,108.3,1,1,False,2,male
true,white,approve,1,110,51,1,0,False,2253,141.0,8.0,2,1,False,2,male
false,white,approve,1,105,46,1,0,False,3844,145.0,37.0,2,1,False,2,male
true,black,approve,1,141,61,3,2,False,5019,180.0,42.0,2,3,False,3,male
true,hispan,reject,1,178,50,2,0,False,2149,187.5,15.5,2,5,False,3,female
true,white,approve,1,187,96,1,1,False,7500,258.0,84.0,1,1,False,2,male
false,white,approve,1,60,36,1,0,False,2995,219.0,63.0,2,1,False,2,female
true,white,approve,1,120,204,1,2,True,16666,161.0,149.0,1,1,False,1,male
true,white,reject,1,105,49,1,0,False,3887,117.0,28.0,2,4,False,1,male
true,white,approve,1,171,97,1,0,False,5200,195.0,46.0,1,3,False,2,male
false,white,reject,1,160,31,2,1,False,2600,160.0,23.0,2,1,False,3,female
true,white,reject,1,239,22,1,2,True,1600,265.0,17.0,1,1,False,2,male
true,white,approve,1,226,161,1,0,False,6667,282.0,70.0,2,5,False,2,male
true,white,approve,1,105,52,1,0,False,3510,133.0,76.0,2,1,False,2,male
true,white,approve,1,112,46,1,0,False,1025,124.0,18.53,2,1,False,2,male
true,black,reject,1,125,50,1,0,False,2539,139.0,60.0,2,6,False,1,male
true,white,approve,1,138,56,1,0,False,3246,145.0,21.0,1,5,False,2,male
true,white,approve,1,138,70,1,0,False,5829,145.0,13.0,1,1,False,1,male
true,white,approve,1,80,40,1,2,False,2810,102.0,24.0,2,5,False,2,male
true,white,approve,1,250,107,1,1,False,6891,285.0,26.0,2,1,False,2,male
false,white,approve,1,113,45,1,0,False,3584,141.0,14.0,2,1,False,1,female
false,white,approve,1,108,39,1,0,False,3253,135.0,42.35,2,1,False,2,female
true,white,approve,1,112,55,1,2,False,4544,140.0,27.0,2,6,False,2,male
false,white,approve,1,64,27,1,0,False,2107,81.0,95.0,2,4,False,1,female
true,black,approve,1,150,66,1,0,False,3186,167.0,19.0,2,6,True,2,male
true,white,approve,1,210,89,1,0,True,7451,290.0,18.35,4,3,True,2,male
false,black,reject,1,80,28,1,0,False,2720,104.0,62.0,2,4,False,2,female
true,white,approve,1,150,86,1,2,True,5000,285.0,31.0,1,1,True,2,male
true,hispan,approve,1,127,43,1,0,False,3640,148.0,30.4,2,1,False,2,male
true,white,approve,1,206,120,1,2,False,10000,258.0,27.0,1,5,False,2,male
true,white,approve,1,100,42,1,0,False,1820,160.0,75.0,3,3,False,2,male
true,white,reject,1,110,52,1,1,False,7250,140.0,0.0,2,6,False,2,male
true,white,approve,1,280,108,1,1,False,7417,370.0,115.0,1,2,False,2,male
true,white,approve,1,96,205,1,0,False,14880,120.0,1100.0,1,2,False,1,male
true,hispan,approve,1,125,78,1,2,False,6500,125.0,19.2,2,1,False,2,male
true,black,approve,1,121,84,1,0,False,2666,151.0,46.0,2,4,False,1,male
false,black,approve,1,81,55,1,1,False,4606,101.0,38.0,1,2,False,2,female
true,white,approve,1,133,75,1,2,False,5935,166.0,12.0,2,1,False,2,male
true,white,approve,1,87,54,1,0,False,2920,147.0,106.0,2,1,False,2,male
false,white,approve,1,60,33,1,0,False,2717,95.0,57.0,2,1,False,2,male
true,white,approve,1,175,85,1,1,False,7115,315.0,172.0,2,2,True,2,male
true,white,approve,1,144,65,1,0,False,2500,169.0,57.0,2,1,False,2,male
false,white,approve,1,126,65,1,0,False,5375,140.0,25.0,2,1,False,2,female
true,white,approve,1,100,36,1,5,True,1803,125.0,3.59,2,1,False,2,male
true,white,approve,1,64,48,1,0,True,3943,80.0,19.0,2,1,False,2,male
false,white,approve,1,40,35,1,0,False,2925,100.0,95.74,1,2,False,2,male
false,white,approve,1,150,103,1,1,True,8624,550.0,10.9,1,2,True,2,female
true,white,approve,1,148,60,1,1,False,2083,185.0,41.0,2,2,False,2,male
false,white,reject,1,105,78,1,0,False,6500,105.0,21.0,2,6,True,1,male
true,white,approve,1,70,35,1,0,False,5500,242.0,196.1,1,1,False,2,male
false,white,approve,1,100,40,1,0,False,3335,145.0,40.5,2,6,False,2,female
true,white,approve,1,112,48,1,0,False,2478,140.0,7.0,2,1,False,2,female
true,black,reject,1,142,44,1,3,False,3242,158.0,85.0,2,6,True,2,male
